,full_img_path,tube_line,points_lst,cot_stage,comments,tag_time,file_name,directory_name
471,C:\Sunflowers\manual_tagging-master\first_last_imgs\200812_contin_R\0369_CROPED_2.jpg,"[(89, 517), (370, 529)]","[(235, 493), (286, 415), (347, 352), (415, 291)]",Open,,1606822211,0369_CROPED_2.jpg,200812_contin_R
472,C:\Sunflowers\manual_tagging-master\first_last_imgs\200812_contin_R\0369_CROPED_3.jpg,"[(71, 340), (382, 353)]","[(196, 326), (207, 285), (233, 255), (260, 229)]",Closed,,1606822222,0369_CROPED_3.jpg,200812_contin_R
473,C:\Sunflowers\manual_tagging-master\first_last_imgs\200812_contin_R\0369_CROPED_5.jpg,"[(83, 490), (428, 493)]","[(317, 445), (366, 396), (416, 342), (436, 316)]",Closed,,1606822231,0369_CROPED_5.jpg,200812_contin_R
474,C:\Sunflowers\manual_tagging-master\first_last_imgs\200813_contin_L\0019_CROPED_4.jpg,"[(126, 331), (414, 324)]","[(248, 316), (245, 284), (229, 256), (226, 230)]",Open,,1606822239,0019_CROPED_4.jpg,200813_contin_L
475,C:\Sunflowers\manual_tagging-master\first_last_imgs\200813_contin_L\0019_CROPED_5.jpg,"[(112, 460), (414, 432)]","[(257, 401), (248, 356), (225, 303), (220, 279)]",Closed,,1606822248,0019_CROPED_5.jpg,200813_contin_L
476,C:\Sunflowers\manual_tagging-master\first_last_imgs\200813_contin_L\0408_CROPED_4.jpg,"[(124, 332), (411, 328)]","[(226, 311), (208, 267), (183, 216)]",Open,,1606822258,0408_CROPED_4.jpg,200813_contin_L
477,C:\Sunflowers\manual_tagging-master\first_last_imgs\200813_contin_L\0408_CROPED_5.jpg,"[(109, 455), (415, 445)]","[(252, 406), (233, 351), (204, 311), (165, 264), (127, 223), (84, 188)]",Closed,,1606822275,0408_CROPED_5.jpg,200813_contin_L
478,C:\Sunflowers\manual_tagging-master\first_last_imgs\200813_contin_R\0019_CROPED_2.jpg,"[(96, 481), (380, 470)]","[(236, 464), (235, 402), (238, 354)]",Open,,1606822286,0019_CROPED_2.jpg,200813_contin_R
479,C:\Sunflowers\manual_tagging-master\first_last_imgs\200813_contin_R\0019_CROPED_4.jpg,"[(111, 373), (467, 381)]","[(295, 331), (304, 261)]",Closed,,1606822295,0019_CROPED_4.jpg,200813_contin_R
480,C:\Sunflowers\manual_tagging-master\first_last_imgs\200813_contin_R\0019_CROPED_5.jpg,"[(52, 490), (388, 493)]","[(203, 480), (202, 426), (216, 370)]",Closed,,1606822303,0019_CROPED_5.jpg,200813_contin_R
481,C:\Sunflowers\manual_tagging-master\first_last_imgs\200813_contin_R\0408_CROPED_2.jpg,"[(96, 486), (377, 475)]","[(291, 457), (318, 401), (357, 353), (419, 283)]",Open,,1606822313,0408_CROPED_2.jpg,200813_contin_R
482,C:\Sunflowers\manual_tagging-master\first_last_imgs\200813_contin_R\0408_CROPED_4.jpg,"[(109, 367), (463, 374)]","[(308, 328), (396, 246)]",Closed,,1606822325,0408_CROPED_4.jpg,200813_contin_R
483,C:\Sunflowers\manual_tagging-master\first_last_imgs\200813_contin_R\0408_CROPED_5.jpg,"[(49, 495), (390, 496)]","[(211, 477), (240, 411), (283, 354), (369, 270)]",Closed,,1606822336,0408_CROPED_5.jpg,200813_contin_R
484,C:\Sunflowers\manual_tagging-master\first_last_imgs\200816_contin_L\0016_CROPED_2.jpg,"[(295, 513), (665, 513)]","[(472, 511), (469, 456), (452, 390), (433, 327), (394, 258), (369, 221)]",Open,,1606822350,0016_CROPED_2.jpg,200816_contin_L
485,C:\Sunflowers\manual_tagging-master\first_last_imgs\200816_contin_L\0016_CROPED_4.jpg,"[(177, 507), (465, 498)]","[(360, 489), (357, 433), (355, 381), (339, 313)]",Closed,,1606822360,0016_CROPED_4.jpg,200816_contin_L
486,C:\Sunflowers\manual_tagging-master\first_last_imgs\200816_contin_L\0016_CROPED_5.jpg,"[(150, 428), (456, 419)]","[(295, 399), (306, 338), (316, 295), (320, 271)]",Open,,1606822370,0016_CROPED_5.jpg,200816_contin_L
487,C:\Sunflowers\manual_tagging-master\first_last_imgs\200816_contin_L\0359_CROPED_2.jpg,"[(295, 517), (662, 509)]","[(451, 509), (433, 448), (397, 388), (364, 341), (327, 301), (283, 261), (238, 212), (207, 175)]",Open,,1606822386,0359_CROPED_2.jpg,200816_contin_L
488,C:\Sunflowers\manual_tagging-master\first_last_imgs\200816_contin_L\0359_CROPED_4.jpg,"[(180, 520), (467, 513)]","[(357, 485), (319, 381), (273, 285), (215, 215)]",Open,,1606822400,0359_CROPED_4.jpg,200816_contin_L
489,C:\Sunflowers\manual_tagging-master\first_last_imgs\200816_contin_L\0359_CROPED_5.jpg,"[(151, 424), (456, 414)]","[(289, 395), (269, 317), (250, 256), (227, 201)]",Open,,1606822415,0359_CROPED_5.jpg,200816_contin_L
490,C:\Sunflowers\manual_tagging-master\first_last_imgs\200816_contin_R\0016_CROPED_2.jpg,"[(59, 401), (346, 404)]","[(197, 381), (206, 326), (211, 266), (211, 238)]",Closed,,1606822424,0016_CROPED_2.jpg,200816_contin_R
491,C:\Sunflowers\manual_tagging-master\first_last_imgs\200816_contin_R\0016_CROPED_4.jpg,"[(77, 558), (432, 564)]","[(266, 551), (260, 500), (254, 466), (253, 435)]",Closed,,1606822465,0016_CROPED_4.jpg,200816_contin_R
492,C:\Sunflowers\manual_tagging-master\first_last_imgs\200816_contin_R\0016_CROPED_5.jpg,"[(82, 546), (417, 545)]","[(262, 528), (265, 467), (276, 393)]",Closed,,1606822476,0016_CROPED_5.jpg,200816_contin_R
493,C:\Sunflowers\manual_tagging-master\first_last_imgs\200816_contin_R\0359_CROPED_2.jpg,"[(59, 404), (346, 409)]","[(217, 392), (254, 343), (290, 295), (309, 253)]",Closed,,1606822487,0359_CROPED_2.jpg,200816_contin_R
494,C:\Sunflowers\manual_tagging-master\first_last_imgs\200816_contin_R\0359_CROPED_4.jpg,"[(76, 560), (434, 563)]","[(271, 548), (290, 485), (323, 428), (374, 376), (419, 333)]",Closed,,1606822497,0359_CROPED_4.jpg,200816_contin_R
495,C:\Sunflowers\manual_tagging-master\first_last_imgs\200816_contin_R\0359_CROPED_5.jpg,"[(80, 546), (420, 539)]","[(270, 526), (282, 438), (313, 324), (354, 205)]",Closed,,1606822506,0359_CROPED_5.jpg,200816_contin_R
496,C:\Sunflowers\manual_tagging-master\first_last_imgs\200817_contin_L\0017_CROPED_2.jpg,"[(101, 380), (474, 382)]","[(297, 367), (295, 317), (296, 263), (298, 236)]",,weird,1606822520,0017_CROPED_2.jpg,200817_contin_L
497,C:\Sunflowers\manual_tagging-master\first_last_imgs\200817_contin_L\0017_CROPED_4.jpg,"[(124, 319), (413, 304)]","[(253, 302), (250, 240)]",Open,,1606822530,0017_CROPED_4.jpg,200817_contin_L
498,C:\Sunflowers\manual_tagging-master\first_last_imgs\200817_contin_L\0017_CROPED_5.jpg,"[(94, 378), (404, 378)]","[(253, 357), (243, 274)]",Closed,,1606822539,0017_CROPED_5.jpg,200817_contin_L
499,C:\Sunflowers\manual_tagging-master\first_last_imgs\200817_contin_L\0406_CROPED_2.jpg,"[(103, 382), (472, 381)]","[(264, 367), (226, 309), (184, 247), (158, 208)]",Closed,,1606822549,0406_CROPED_2.jpg,200817_contin_L
500,C:\Sunflowers\manual_tagging-master\first_last_imgs\200817_contin_L\0406_CROPED_4.jpg,"[(124, 316), (414, 300)]","[(230, 303), (196, 250), (143, 187), (119, 158)]",Open,,1606822557,0406_CROPED_4.jpg,200817_contin_L
501,C:\Sunflowers\manual_tagging-master\first_last_imgs\200817_contin_L\0406_CROPED_5.jpg,"[(94, 380), (403, 376)]","[(237, 353), (219, 283), (194, 241), (162, 192), (137, 166)]",Closed,,1606822572,0406_CROPED_5.jpg,200817_contin_L
