,full_img_path,tube_line,points_lst,cot_stage,comments,tag_time,file_name,directory_name
96,C:\Sunflowers\manual_tagging-master\first_last_imgs\200903_contin_low_L\0405_CROPED_2.jpg,"[(109, 390), (481, 392)]","[(357, 360), (359, 339), (361, 320), (361, 309)]",Open,,1608737043,0405_CROPED_2.jpg,200903_contin_low_L
97,C:\Sunflowers\manual_tagging-master\first_last_imgs\200903_contin_low_L\0405_CROPED_3.jpg,"[(93, 408), (418, 405)]","[(282, 384), (273, 360), (266, 332), (259, 316)]",Closed,,1608737052,0405_CROPED_3.jpg,200903_contin_low_L
98,C:\Sunflowers\manual_tagging-master\first_last_imgs\200903_contin_low_L\0405_CROPED_4.jpg,"[(131, 446), (421, 420)]","[(302, 425), (290, 366), (277, 332), (264, 308), (247, 277)]",Open,,1608737063,0405_CROPED_4.jpg,200903_contin_low_L
99,C:\Sunflowers\manual_tagging-master\first_last_imgs\200903_contin_low_L\0405_CROPED_5.jpg,"[(228, 425), (532, 406)]","[(384, 401), (384, 378), (379, 349), (365, 314), (340, 275), (313, 236), (296, 216), (282, 201)]",Open,,1608737083,0405_CROPED_5.jpg,200903_contin_low_L
100,C:\Sunflowers\manual_tagging-master\first_last_imgs\200903_contin_low_R\9114_CROPED_1.jpg,"[(60, 404), (365, 395)]","[(252, 389), (253, 358), (249, 326), (246, 306), (242, 285), (237, 265), (233, 238), (230, 222)]",Open,,1608737281,9114_CROPED_1.jpg,200903_contin_low_R
101,C:\Sunflowers\manual_tagging-master\first_last_imgs\200903_contin_low_R\9114_CROPED_2.jpg,"[(117, 365), (409, 371)]","[(245, 345), (247, 333), (252, 326)]",Closed,,1608737291,9114_CROPED_2.jpg,200903_contin_low_R
102,C:\Sunflowers\manual_tagging-master\first_last_imgs\200903_contin_low_R\9114_CROPED_3.jpg,"[(41, 399), (356, 393)]","[(105, 380), (102, 362), (100, 348), (97, 330), (96, 318)]",Closed,,1608737300,9114_CROPED_3.jpg,200903_contin_low_R
103,C:\Sunflowers\manual_tagging-master\first_last_imgs\200903_contin_low_R\9114_CROPED_5.jpg,"[(45, 395), (386, 378)]","[(170, 360), (167, 330), (167, 310), (166, 291), (167, 269), (170, 258)]",Open,,1608737309,9114_CROPED_5.jpg,200903_contin_low_R
104,C:\Sunflowers\manual_tagging-master\first_last_imgs\200903_contin_low_R\9503_CROPED_1.jpg,"[(60, 403), (367, 398)]","[(285, 386), (292, 362), (303, 342), (310, 332), (322, 318), (338, 293), (357, 263), (372, 242), (387, 226), (399, 214), (408, 201), (425, 190), (436, 175), (445, 164)]",Open,,1608737339,9503_CROPED_1.jpg,200903_contin_low_R
105,C:\Sunflowers\manual_tagging-master\first_last_imgs\200903_contin_low_R\9503_CROPED_2.jpg,"[(118, 366), (408, 376)]","[(237, 351), (240, 339), (246, 326)]",Closed,,1608737349,9503_CROPED_2.jpg,200903_contin_low_R
106,C:\Sunflowers\manual_tagging-master\first_last_imgs\200903_contin_low_R\9503_CROPED_3.jpg,"[(42, 397), (356, 391)]","[(123, 380), (124, 350), (124, 338), (125, 321), (126, 309), (126, 293), (126, 279), (126, 270), (126, 260), (124, 249), (124, 240), (124, 234), (122, 224)]",Closed,,1608737361,9503_CROPED_3.jpg,200903_contin_low_R
107,C:\Sunflowers\manual_tagging-master\first_last_imgs\200903_contin_low_R\9503_CROPED_5.jpg,"[(44, 392), (388, 392)]","[(189, 363), (185, 334), (189, 310), (199, 290), (210, 270), (224, 250), (232, 238), (244, 221), (250, 211), (251, 208)]",Open,,1608737451,9503_CROPED_5.jpg,200903_contin_low_R
108,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_L\0016_CROPED_2.jpg,"[(158, 393), (531, 383)]","[(249, 380), (249, 362), (249, 346), (249, 332), (249, 312), (242, 297)]",Open,,1608737461,0016_CROPED_2.jpg,200906_contin_low_L
109,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_L\0016_CROPED_3.jpg,"[(169, 479), (491, 453)]","[(300, 454), (294, 432), (288, 412), (287, 395), (285, 379), (282, 360), (281, 348), (281, 323), (281, 305), (281, 295)]",Open,,1608737472,0016_CROPED_3.jpg,200906_contin_low_L
110,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_L\0016_CROPED_4.jpg,"[(107, 371), (395, 380)]","[(241, 367), (235, 351), (235, 335)]",Closed,,1608737486,0016_CROPED_4.jpg,200906_contin_low_L
111,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_L\0016_CROPED_5.jpg,"[(54, 328), (358, 329)]","[(211, 311), (210, 299), (208, 288), (208, 277), (204, 266)]",Closed,,1608737509,0016_CROPED_5.jpg,200906_contin_low_L
112,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_L\0364_CROPED_2.jpg,"[(152, 393), (527, 383)]","[(217, 379), (217, 368), (215, 354), (211, 341), (205, 325), (197, 312), (190, 300)]",Open,,1608737519,0364_CROPED_2.jpg,200906_contin_low_L
113,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_L\0364_CROPED_3.jpg,"[(171, 479), (489, 463)]","[(315, 456), (307, 422), (299, 379), (291, 336), (282, 290), (272, 269), (265, 239), (257, 215), (250, 200), (238, 182)]",Open,,1608737534,0364_CROPED_3.jpg,200906_contin_low_L
114,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_L\0364_CROPED_4.jpg,"[(107, 396), (399, 397)]","[(241, 368), (234, 351), (229, 335), (227, 331)]",Closed,,1608737543,0364_CROPED_4.jpg,200906_contin_low_L
115,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_L\0364_CROPED_5.jpg,"[(54, 324), (358, 336)]","[(200, 312), (200, 293), (194, 275), (188, 254), (182, 239), (172, 218)]",Closed,,1608737554,0364_CROPED_5.jpg,200906_contin_low_L
116,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_R\9519_CROPED_1.jpg,"[(77, 222), (383, 227)]","[(230, 200), (238, 179), (244, 158), (244, 140), (245, 126), (245, 116), (242, 99), (242, 88)]",,cant see leaves,1608737594,9519_CROPED_1.jpg,200906_contin_low_R
117,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_R\9519_CROPED_2.jpg,"[(46, 267), (334, 283)]","[(193, 256), (197, 236), (205, 220), (205, 208), (208, 189), (210, 176)]",Open,,1608737640,9519_CROPED_2.jpg,200906_contin_low_R
118,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_R\9519_CROPED_3.jpg,"[(75, 389), (392, 389)]","[(223, 368), (224, 351), (224, 339), (223, 331)]",Open,,1608737655,9519_CROPED_3.jpg,200906_contin_low_R
119,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_R\9519_CROPED_4.jpg,"[(58, 353), (428, 371)]","[(175, 348), (174, 326), (180, 312), (183, 300)]",Closed,,1608737677,9519_CROPED_4.jpg,200906_contin_low_R
120,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_R\9519_CROPED_5.jpg,"[(14, 323), (361, 328)]","[(241, 312), (241, 303), (241, 291), (241, 280), (239, 266), (239, 257), (238, 242)]",Closed,,1608737690,9519_CROPED_5.jpg,200906_contin_low_R
121,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_R\9867_CROPED_1.jpg,"[(59, 226), (368, 232)]","[(196, 197), (183, 180)]",Hook,,1608737706,9867_CROPED_1.jpg,200906_contin_low_R
122,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_R\9867_CROPED_2.jpg,"[(43, 275), (332, 286)]","[(203, 254), (211, 241), (221, 228), (225, 219), (236, 208), (243, 195)]",Open,,1608737718,9867_CROPED_2.jpg,200906_contin_low_R
123,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_R\9867_CROPED_3.jpg,"[(75, 382), (394, 372)]","[(250, 367), (254, 343), (256, 325), (260, 312)]",Open,,1608737727,9867_CROPED_3.jpg,200906_contin_low_R
124,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_R\9867_CROPED_4.jpg,"[(59, 346), (428, 368)]","[(180, 347), (180, 332), (186, 315), (193, 303), (199, 290), (202, 282)]",Closed,,1608737738,9867_CROPED_4.jpg,200906_contin_low_R
125,C:\Sunflowers\manual_tagging-master\first_last_imgs\200906_contin_low_R\9867_CROPED_5.jpg,"[(17, 318), (361, 327)]","[(253, 310), (256, 293), (260, 281), (264, 271), (268, 257), (272, 242), (275, 233)]",Closed,,1608737747,9867_CROPED_5.jpg,200906_contin_low_R
126,C:\Sunflowers\manual_tagging-master\first_last_imgs\200907_contin_low_L\0016_CROPED_1.jpg,"[(198, 562), (553, 565)]","[(330, 545), (323, 515), (311, 482), (302, 465), (294, 443), (283, 416), (274, 396), (267, 370)]",Closed,,1608737760,0016_CROPED_1.jpg,200907_contin_low_L
127,C:\Sunflowers\manual_tagging-master\first_last_imgs\200907_contin_low_L\0016_CROPED_2.jpg,"[(149, 575), (520, 552)]","[(301, 525), (290, 491), (283, 459), (276, 437), (266, 404), (249, 369), (243, 354)]",Closed,,1608737770,0016_CROPED_2.jpg,200907_contin_low_L
128,C:\Sunflowers\manual_tagging-master\first_last_imgs\200907_contin_low_L\0016_CROPED_3.jpg,"[(177, 580), (496, 578)]","[(287, 564), (287, 538), (284, 519), (283, 494), (283, 471), (283, 447)]",Hook,,1608737782,0016_CROPED_3.jpg,200907_contin_low_L
129,C:\Sunflowers\manual_tagging-master\first_last_imgs\200907_contin_low_L\0348_CROPED_1.jpg,"[(199, 567), (552, 568)]","[(329, 554), (310, 497), (295, 450), (264, 397), (237, 341), (196, 289), (168, 255), (144, 232), (124, 212)]",Closed,,1608737826,0348_CROPED_1.jpg,200907_contin_low_L
130,C:\Sunflowers\manual_tagging-master\first_last_imgs\200907_contin_low_L\0348_CROPED_2.jpg,"[(143, 554), (517, 538)]","[(299, 535), (285, 487), (269, 445), (253, 405), (240, 373), (220, 343), (198, 315), (161, 279)]",Closed,,1608737839,0348_CROPED_2.jpg,200907_contin_low_L
131,C:\Sunflowers\manual_tagging-master\first_last_imgs\200907_contin_low_L\0348_CROPED_3.jpg,"[(179, 575), (498, 573)]","[(273, 565), (253, 500), (233, 459), (215, 421), (191, 373), (174, 343), (155, 318), (133, 282)]",Closed,,1608737850,0348_CROPED_3.jpg,200907_contin_low_L
132,C:\Sunflowers\manual_tagging-master\first_last_imgs\200907_contin_low_R\0016_CROPED_1.jpg,"[(80, 309), (390, 303)]","[(164, 273), (159, 245), (162, 222)]",Open,,1608737861,0016_CROPED_1.jpg,200907_contin_low_R
133,C:\Sunflowers\manual_tagging-master\first_last_imgs\200907_contin_low_R\0016_CROPED_2.jpg,"[(75, 375), (363, 368)]","[(184, 346), (180, 313), (171, 282), (169, 251), (169, 222)]",Open,,1608737871,0016_CROPED_2.jpg,200907_contin_low_R
134,C:\Sunflowers\manual_tagging-master\first_last_imgs\200907_contin_low_R\0016_CROPED_3.jpg,"[(68, 678), (381, 671)]","[(261, 650), (270, 621), (272, 591), (276, 559), (278, 531), (285, 498)]",Open,,1608737883,0016_CROPED_3.jpg,200907_contin_low_R
135,C:\Sunflowers\manual_tagging-master\first_last_imgs\200907_contin_low_R\0016_CROPED_4.jpg,"[(122, 627), (489, 622)]","[(319, 600), (324, 563), (326, 531), (326, 508), (324, 488), (307, 476)]",Open,,1608737894,0016_CROPED_4.jpg,200907_contin_low_R
136,C:\Sunflowers\manual_tagging-master\first_last_imgs\200907_contin_low_R\0016_CROPED_5.jpg,"[(148, 462), (489, 450)]","[(340, 404), (336, 341)]",Hook,,1608737902,0016_CROPED_5.jpg,200907_contin_low_R
137,C:\Sunflowers\manual_tagging-master\first_last_imgs\200907_contin_low_R\0348_CROPED_1.jpg,"[(82, 334), (385, 327)]","[(216, 277), (223, 243), (232, 217), (241, 190)]",Open,,1608737912,0348_CROPED_1.jpg,200907_contin_low_R
138,C:\Sunflowers\manual_tagging-master\first_last_imgs\200907_contin_low_R\0348_CROPED_2.jpg,"[(73, 376), (361, 370)]","[(190, 344), (205, 313), (227, 275), (281, 226), (255, 248), (283, 223), (306, 201), (319, 190)]",Open,,1608737930,0348_CROPED_2.jpg,200907_contin_low_R
139,C:\Sunflowers\manual_tagging-master\first_last_imgs\200907_contin_low_R\0348_CROPED_3.jpg,"[(67, 680), (381, 676)]","[(274, 661), (290, 607), (304, 564), (333, 519), (363, 470), (384, 439), (414, 408), (441, 392), (467, 363)]",Closed,,1608737946,0348_CROPED_3.jpg,200907_contin_low_R
140,C:\Sunflowers\manual_tagging-master\first_last_imgs\200907_contin_low_R\0348_CROPED_4.jpg,"[(120, 633), (489, 622)]","[(353, 603), (371, 563), (388, 520), (412, 477), (429, 447), (456, 414), (483, 379), (513, 344), (528, 329)]",Closed,,1608737958,0348_CROPED_4.jpg,200907_contin_low_R
141,C:\Sunflowers\manual_tagging-master\first_last_imgs\200907_contin_low_R\0348_CROPED_5.jpg,"[(150, 456), (494, 446)]","[(388, 407), (405, 379), (418, 352), (432, 327), (444, 303), (449, 286)]",Open,,1608737967,0348_CROPED_5.jpg,200907_contin_low_R
142,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_L\0365_CROPED_1.jpg,"[(109, 494), (464, 480)]","[(357, 460), (368, 423), (374, 394), (379, 367), (382, 340), (382, 317)]",Closed,,1608738133,0365_CROPED_1.jpg,200908_contin_low_L
143,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_L\0365_CROPED_2.jpg,"[(193, 571), (567, 570)]","[(402, 565), (402, 547), (403, 521), (403, 490), (399, 468), (399, 453), (399, 430), (394, 408)]",Closed,,1608738148,0365_CROPED_2.jpg,200908_contin_low_L
144,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_L\0365_CROPED_3.jpg,"[(263, 475), (583, 478)]","[(486, 453), (493, 419), (501, 385), (510, 349), (514, 330), (520, 312)]",Hook,,1608738161,0365_CROPED_3.jpg,200908_contin_low_L
145,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_L\0365_CROPED_4.jpg,"[(190, 441), (480, 439)]","[(393, 421), (403, 389), (407, 366), (409, 346), (409, 324), (409, 314)]",Open,,1608738171,0365_CROPED_4.jpg,200908_contin_low_L
146,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_L\0365_CROPED_5.jpg,"[(255, 534), (561, 526)]","[(446, 517), (454, 492), (459, 471), (463, 455)]",Open,,1608738180,0365_CROPED_5.jpg,200908_contin_low_L
147,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_L\0722_CROPED_1.jpg,"[(108, 500), (466, 483)]","[(331, 469), (314, 408), (297, 357), (275, 300), (248, 234)]",Closed,,1608738192,0722_CROPED_1.jpg,200908_contin_low_L
148,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_L\0722_CROPED_2.jpg,"[(193, 580), (569, 568)]","[(372, 568), (364, 503), (332, 417), (305, 359), (278, 308), (251, 262)]",Closed,,1608738205,0722_CROPED_2.jpg,200908_contin_low_L
149,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_L\0722_CROPED_3.jpg,"[(259, 485), (581, 479)]","[(445, 451), (439, 413), (422, 367), (398, 317), (368, 269), (331, 230), (296, 206), (253, 184), (211, 170), (184, 164)]",Closed,,1608738221,0722_CROPED_3.jpg,200908_contin_low_L
150,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_L\0722_CROPED_4.jpg,"[(190, 439), (479, 431)]","[(370, 423), (359, 385), (347, 351), (333, 322), (321, 293), (310, 269), (294, 249), (280, 218)]",Open,,1608738235,0722_CROPED_4.jpg,200908_contin_low_L
151,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_L\0722_CROPED_5.jpg,"[(254, 530), (559, 520)]","[(424, 517), (412, 467), (398, 422), (377, 378), (346, 333), (303, 290)]",Closed,,1608738275,0722_CROPED_5.jpg,200908_contin_low_L
152,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_R\0234_CROPED_1.jpg,"[(65, 469), (373, 472)]","[(238, 455), (243, 431), (250, 395), (254, 353), (260, 307), (260, 289)]",Closed,,1609245917,0234_CROPED_1.jpg,200908_contin_low_R
153,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_R\0234_CROPED_2.jpg,"[(33, 304), (321, 297)]","[(160, 290), (155, 280), (151, 272), (150, 262), (150, 254), (153, 242), (156, 231), (157, 223)]",Closed,,1609245927,0234_CROPED_2.jpg,200908_contin_low_R
154,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_R\0234_CROPED_3.jpg,"[(78, 370), (395, 386)]","[(264, 362), (265, 342), (265, 328), (267, 311), (270, 300)]",Closed,,1609245936,0234_CROPED_3.jpg,200908_contin_low_R
155,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_R\0234_CROPED_4.jpg,"[(62, 474), (430, 484)]","[(343, 457), (353, 430), (357, 402), (363, 371), (363, 340)]",Open,,1609245946,0234_CROPED_4.jpg,200908_contin_low_R
156,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_R\0234_CROPED_5.jpg,"[(49, 546), (395, 553)]","[(245, 526), (249, 501), (258, 477), (262, 453), (264, 437)]",Closed,,1609245958,0234_CROPED_5.jpg,200908_contin_low_R
157,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_R\0591_CROPED_1.jpg,"[(67, 482), (376, 480)]","[(249, 466), (263, 430), (286, 388), (315, 346), (344, 314), (378, 279), (422, 251), (467, 231), (498, 217)]",,,1609245979,0591_CROPED_1.jpg,200908_contin_low_R
158,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_R\0591_CROPED_2.jpg,"[(34, 313), (322, 307)]","[(166, 291), (165, 272), (165, 257), (171, 242), (178, 226)]",Closed,,1609245992,0591_CROPED_2.jpg,200908_contin_low_R
159,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_R\0591_CROPED_3.jpg,"[(77, 362), (391, 384)]","[(271, 364), (276, 345), (280, 327), (286, 308), (291, 294), (301, 277), (305, 267)]",Closed,,1609246002,0591_CROPED_3.jpg,200908_contin_low_R
160,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_R\0591_CROPED_4.jpg,"[(70, 460), (436, 476)]","[(349, 456), (355, 418), (368, 387), (387, 354), (404, 319), (429, 279), (450, 239)]",Open,,1609246018,0591_CROPED_4.jpg,200908_contin_low_R
161,C:\Sunflowers\manual_tagging-master\first_last_imgs\200908_contin_low_R\0591_CROPED_5.jpg,"[(49, 538), (394, 540)]","[(246, 523), (257, 492), (269, 461), (279, 438), (296, 414), (315, 389), (339, 363), (357, 343), (374, 330)]",Closed,,1609246036,0591_CROPED_5.jpg,200908_contin_low_R
162,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_L\0016_CROPED_1.jpg,"[(194, 563), (554, 554)]","[(346, 543), (350, 519), (354, 491), (359, 467), (367, 440), (370, 420), (383, 377), (410, 301)]",Closed,,1609246097,0016_CROPED_1.jpg,200909_contin_low_L
163,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_L\0016_CROPED_2.jpg,"[(248, 666), (621, 672)]","[(468, 662), (469, 655), (468, 612), (468, 571), (468, 492), (468, 451), (467, 390), (474, 336)]",Open,,1609246117,0016_CROPED_2.jpg,200909_contin_low_L
164,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_L\0016_CROPED_3.jpg,"[(197, 457), (521, 458)]","[(349, 449), (342, 428), (338, 405), (338, 392), (340, 375)]",Open,,1609246135,0016_CROPED_3.jpg,200909_contin_low_L
165,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_L\0016_CROPED_4.jpg,"[(141, 423), (431, 406)]","[(302, 412), (302, 389), (302, 363), (303, 335), (298, 324)]",Closed,,1609246150,0016_CROPED_4.jpg,200909_contin_low_L
166,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_L\0016_CROPED_5.jpg,"[(234, 579), (536, 570)]","[(380, 561), (381, 521), (386, 478), (381, 443), (377, 402), (375, 360)]",Closed,,1609246170,0016_CROPED_5.jpg,200909_contin_low_L
167,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_L\0346_CROPED_1.jpg,"[(193, 561), (555, 557)]","[(320, 544), (301, 493), (283, 438), (251, 390), (224, 332), (192, 277)]",Closed,,1609246185,0346_CROPED_1.jpg,200909_contin_low_L
168,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_L\0346_CROPED_2.jpg,"[(252, 680), (619, 683)]","[(443, 661), (437, 615), (433, 566), (423, 521), (411, 464), (389, 415), (361, 352), (325, 295), (298, 256), (266, 227)]",Open,,1609246219,0346_CROPED_2.jpg,200909_contin_low_L
169,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_L\0346_CROPED_3.jpg,"[(199, 460), (519, 463)]","[(327, 444), (317, 409), (299, 374), (281, 344), (258, 317), (226, 284), (196, 261)]",Closed,,1609246289,0346_CROPED_3.jpg,200909_contin_low_L
170,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_L\0346_CROPED_4.jpg,"[(142, 421), (431, 407)]","[(293, 412), (294, 393), (293, 374), (291, 357), (285, 340), (275, 313), (266, 294)]",Closed,,1609246301,0346_CROPED_4.jpg,200909_contin_low_L
171,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_L\0346_CROPED_5.jpg,"[(229, 588), (536, 574)]","[(376, 566), (370, 516), (364, 459), (359, 409), (360, 368), (355, 330), (345, 277)]",Closed,,1609246313,0346_CROPED_5.jpg,200909_contin_low_L
172,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_R\0609_CROPED_1.jpg,"[(36, 427), (342, 444)]","[(237, 434), (243, 407), (247, 375), (257, 348), (262, 321), (267, 294), (273, 267), (277, 247)]",Closed,,1609246325,0609_CROPED_1.jpg,200909_contin_low_R
173,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_R\0609_CROPED_2.jpg,"[(34, 363), (322, 366)]","[(187, 367), (188, 355), (191, 340), (192, 321)]",Closed,,1609246336,0609_CROPED_2.jpg,200909_contin_low_R
174,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_R\0609_CROPED_3.jpg,"[(84, 519), (397, 516)]","[(247, 500), (250, 468), (250, 426), (246, 390), (247, 353), (247, 321), (245, 301)]",Closed,,1609246348,0609_CROPED_3.jpg,200909_contin_low_R
175,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_R\0609_CROPED_4.jpg,"[(117, 690), (480, 682)]","[(303, 674), (298, 632), (295, 578), (287, 525), (280, 472)]",Hook,,1609246362,0609_CROPED_4.jpg,200909_contin_low_R
176,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_R\0609_CROPED_5.jpg,"[(79, 604), (418, 597)]","[(236, 597), (231, 555), (226, 513), (221, 469), (215, 439), (215, 409), (224, 396)]",Closed,,1609246377,0609_CROPED_5.jpg,200909_contin_low_R
177,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_R\0939_CROPED_1.jpg,"[(36, 426), (340, 442)]","[(238, 436), (245, 406), (252, 372), (266, 322), (279, 282), (289, 243)]",Closed,,1609246392,0939_CROPED_1.jpg,200909_contin_low_R
178,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_R\0939_CROPED_2.jpg,"[(36, 360), (319, 360)]","[(175, 366), (184, 334), (197, 303), (211, 274), (246, 213)]",Closed,,1609246405,0939_CROPED_2.jpg,200909_contin_low_R
179,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_R\0939_CROPED_3.jpg,"[(86, 510), (401, 501)]","[(262, 497), (269, 453), (276, 418), (289, 383), (304, 346), (324, 306), (344, 268)]",Closed,,1609246417,0939_CROPED_3.jpg,200909_contin_low_R
180,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_R\0939_CROPED_4.jpg,"[(114, 701), (480, 690)]","[(325, 675), (329, 619), (342, 571), (358, 492), (375, 436), (392, 386), (414, 326), (429, 296)]",Closed,,1609246428,0939_CROPED_4.jpg,200909_contin_low_R
181,C:\Sunflowers\manual_tagging-master\first_last_imgs\200909_contin_low_R\0939_CROPED_5.jpg,"[(75, 600), (414, 594)]","[(239, 593), (241, 558), (247, 515), (251, 469), (261, 420), (271, 382), (288, 337), (304, 291), (315, 250)]",Closed,,1609246441,0939_CROPED_5.jpg,200909_contin_low_R
182,C:\Sunflowers\manual_tagging-master\first_last_imgs\200910_contin_low_L\0089_CROPED_1.jpg,"[(115, 345), (462, 322)]","[(319, 337), (324, 318), (331, 301), (334, 280), (339, 268)]",Open,,1609246451,0089_CROPED_1.jpg,200910_contin_low_L
183,C:\Sunflowers\manual_tagging-master\first_last_imgs\200910_contin_low_L\0089_CROPED_2.jpg,"[(86, 293), (459, 269)]","[(169, 276), (159, 248), (150, 218), (139, 190), (128, 159), (114, 128), (93, 85)]",Open,,1609246463,0089_CROPED_2.jpg,200910_contin_low_L
184,C:\Sunflowers\manual_tagging-master\first_last_imgs\200910_contin_low_L\0089_CROPED_3.jpg,"[(178, 572), (501, 572)]","[(318, 570), (322, 530), (327, 484), (327, 439), (333, 395)]",Closed,,1609246475,0089_CROPED_3.jpg,200910_contin_low_L
185,C:\Sunflowers\manual_tagging-master\first_last_imgs\200910_contin_low_L\0089_CROPED_4.jpg,"[(429, 434), (430, 434)]","[(287, 439), (273, 412), (260, 375), (249, 334), (234, 294), (220, 252), (218, 242)]",Open,,1609246491,0089_CROPED_4.jpg,200910_contin_low_L
186,C:\Sunflowers\manual_tagging-master\first_last_imgs\200910_contin_low_L\0089_CROPED_5.jpg,"[(120, 420), (421, 405)]","[(295, 405), (290, 375), (285, 341), (277, 311)]",Open,,1609246502,0089_CROPED_5.jpg,200910_contin_low_L
187,C:\Sunflowers\manual_tagging-master\first_last_imgs\200910_contin_low_L\0478_CROPED_1.jpg,"[(111, 353), (463, 332)]","[(260, 339), (245, 307), (231, 282), (218, 255), (194, 232), (180, 210)]",Open,,1609246517,0478_CROPED_1.jpg,200910_contin_low_L
188,C:\Sunflowers\manual_tagging-master\first_last_imgs\200910_contin_low_L\0478_CROPED_2.jpg,"[(87, 290), (461, 282)]","[(168, 272), (156, 241), (141, 214), (130, 185), (114, 163), (97, 136), (72, 109), (62, 97)]",Open,,1609246532,0478_CROPED_2.jpg,200910_contin_low_L
189,C:\Sunflowers\manual_tagging-master\first_last_imgs\200910_contin_low_L\0478_CROPED_3.jpg,"[(178, 569), (501, 569)]","[(329, 574), (331, 542), (334, 502), (337, 463), (340, 431), (347, 378), (358, 316), (355, 271)]",Closed,,1609246546,0478_CROPED_3.jpg,200910_contin_low_L
190,C:\Sunflowers\manual_tagging-master\first_last_imgs\200910_contin_low_L\0478_CROPED_4.jpg,"[(145, 450), (433, 437)]","[(287, 440), (279, 419), (271, 392), (260, 356), (248, 318), (230, 261)]",Open,,1609246559,0478_CROPED_4.jpg,200910_contin_low_L
191,C:\Sunflowers\manual_tagging-master\first_last_imgs\200910_contin_low_L\0478_CROPED_5.jpg,"[(124, 420), (422, 406)]","[(301, 404), (301, 371), (299, 329), (294, 290), (282, 257), (267, 219), (249, 177), (239, 164)]",Open,,1609246571,0478_CROPED_5.jpg,200910_contin_low_L
